repo_code	file_id	object_id	file_format	file_name	file_size	md5_sum	index_object_id	donor_id/donor_count	project_id/project_count	study
collaboratory	FI803037	6f4dcda9-a223-552e-9c4a-df2b077d7ab9	BAM	5ba4381331d9326517ff300ec181842b.ls2560_C48J5ACXX_5_5nf.ua.bam	6014703326	5ba4381331d9326517ff300ec181842b		DO229073	PRAD-FR	
collaboratory	FI802837	13a5a7f1-6eea-567f-ac4b-9f1a879d3488	BAM	b4b87425d164fa7a399e5ff5e89a9e17.ls183_D1132ACXX_8_16.ua.bam	5145826979	b4b87425d164fa7a399e5ff5e89a9e17		DO229064	PRAD-FR	
collaboratory	FI802844	a71bdaec-d0ea-541e-8a8c-df54d7fcb0d8	BAM	317e9ee30b30abd4fe0510705f898095.ls759_D1YTDACXX_1_21.ua.bam	7119257934	317e9ee30b30abd4fe0510705f898095		DO229070	PRAD-FR	
collaboratory	FI802817	1cf463b4-2db8-58ea-ae0f-abbea9aae97f	BAM	777145e5360e8707271a17c7d0255d23.ls84_D1117ACXX_7_5.ua.bam	4523328039	777145e5360e8707271a17c7d0255d23		DO229076	PRAD-FR	
collaboratory	FI802796	523d3555-7656-56a0-982f-9078c1b13dc9	BAM	020e35efdbe79061718e907c8c44d73f.ls1532_C2M0CACXX_1_7nf.ua.bam	4594192879	020e35efdbe79061718e907c8c44d73f		DO229083	PRAD-FR	
collaboratory	FI802753	b2e407a8-2ec8-52f8-862d-4ab6c47ece4b	BAM	54407aad07d78067c35c182efebbaa89.ls1738_C2NCBACXX_8_5nf.ua.bam	13582607058	54407aad07d78067c35c182efebbaa89		DO229117	PRAD-FR	
collaboratory	FI802758	61814d6e-0fcc-5135-8b94-61d217ee2517	BAM	9aab3b0b1fbfc3eadbff956779c6b882.ls280_C19K3ACXX_2_16nf.ua.bam	8683643405	9aab3b0b1fbfc3eadbff956779c6b882		DO229075	PRAD-FR	
collaboratory	FI802786	ab1fc20c-55bd-56cc-a829-4fb6db86d9d8	BAM	3dce8e900c482f0292ba779bf8ca49c6.ls284_C19N2ACXX_1_10nf.ua.bam	8951216141	3dce8e900c482f0292ba779bf8ca49c6		DO229065	PRAD-FR	
collaboratory	FI802780	a304fbff-88cc-5f53-9047-c395de3c1acd	BAM	9fc67b5b177d12040ce60b2e10cdde4d.ls2536_C48WNACXX_8_3nf.ua.bam	3797892067	9fc67b5b177d12040ce60b2e10cdde4d		DO229064	PRAD-FR	
collaboratory	FI802703	ee245862-08c5-5bdf-9ed4-f50f25b6cf73	BAM	1454f234eeb446133131ec0e69c890c6.ls345_C1797ACXX_3_5nf.ua.bam	5957417100	1454f234eeb446133131ec0e69c890c6		DO229074	PRAD-FR	
collaboratory	FI802736	adbe8100-659b-5fa6-984f-8406829f4a01	BAM	d1d9cd30ea4ce242481bbc1773c55a3c.ls28_C0TVEACXX_7_6.ua.bam	9096869895	d1d9cd30ea4ce242481bbc1773c55a3c		DO229070	PRAD-FR	
collaboratory	FI802675	9cd3386e-7a24-501f-a902-8ada0465b5af	BAM	e533962431e08196e858e006e4bc2d45.ls159_D1130ACXX_4_4.ua.bam	6996148165	e533962431e08196e858e006e4bc2d45		DO229076	PRAD-FR	
collaboratory	FI802673	da35e7eb-9813-54ea-8fae-ce6adb81bb2c	BAM	9256529c675bf1b3af8379bf969a4e3c.ls696_D1WUUACXX_1_6.ua.bam	6747801812	9256529c675bf1b3af8379bf969a4e3c		DO229070	PRAD-FR	
collaboratory	FI802664	8cb03747-537d-5f7f-991c-103f9d713f0c	BAM	5aa481642cc2638dea0d66c93fed3e5e.ls278_C19K3ACXX_1_14nf.ua.bam	9308641748	5aa481642cc2638dea0d66c93fed3e5e		DO229074	PRAD-FR	
collaboratory	FI802616	1f76d6da-8ad2-5a1d-8264-60cda4a42270	BAM	924b68fde8f6418a0bf9fc193e270b65.ls479_D1UABACXX_6_9nf.ua.bam	7154697427	924b68fde8f6418a0bf9fc193e270b65		DO229080	PRAD-FR	
collaboratory	FI802615	5eb61e9c-dad8-518d-9aa0-ac53ee0b6028	BAM	7130aad22bd8c3c9a7b69d50f38fa14a.ls437_D1UABACXX_6_15nf.ua.bam	4534958252	7130aad22bd8c3c9a7b69d50f38fa14a		DO229080	PRAD-FR	
collaboratory	FI802579	f3dfd1af-9761-55d1-be92-9e04a14ba74f	BAM	3d01fb247df8858c9dca434d1841e39a.ls2460_C4HMCACXX_4_1nf.ua.bam	3925652586	3d01fb247df8858c9dca434d1841e39a		DO229117	PRAD-FR	
collaboratory	FI802588	a8250196-81b9-54be-95cb-0d8a68dfb95a	BAM	003a1e051b9b9f60354ae7b3633d1894.ls18_C0TRHACXX_7_10.ua.bam	6332755895	003a1e051b9b9f60354ae7b3633d1894		DO229072	PRAD-FR	
collaboratory	FI802583	0b9a2d26-e2e2-5478-acc1-90537614f068	BAM	a9b5784fc604d4c4d92b4f6c700351b0.ls17_C0TRHACXX_7_1.ua.bam	5165004880	a9b5784fc604d4c4d92b4f6c700351b0		DO229072	PRAD-FR	
collaboratory	FI802516	d148c2ee-9018-5a32-8b13-ca6f8fd39a1d	BAM	2e61aa5f2e53949c79d2a4c60b93c8d3.ls1578_C2M0CACXX_2_10nf.ua.bam	6723552167	2e61aa5f2e53949c79d2a4c60b93c8d3		DO229083	PRAD-FR	
collaboratory	FI802544	eb733f1a-12d4-55c8-9793-d0779c3b9ee2	BAM	e64b99c3d397a4dc4071c7ce1cd26a77.ls12_C0TRHACXX_5_6.ua.bam	6731184085	e64b99c3d397a4dc4071c7ce1cd26a77		DO229070	PRAD-FR	
collaboratory	FI802488	c0798160-5085-5ad9-bfdd-a9555428c587	BAM	80cc4f19873982246cc87a9f7e61ef32.ls332_C16NDACXX_8_1nf.ua.bam	1058708028	80cc4f19873982246cc87a9f7e61ef32		DO229065	PRAD-FR	
collaboratory	FI802427	2b1123a4-0f25-597b-9121-20bfd99fb749	BAM	464cabd1c8f6654697c16fd740f1e6d1.ls56_D1112ACXX_8_3.ua.bam	6128071835	464cabd1c8f6654697c16fd740f1e6d1		DO229073	PRAD-FR	
collaboratory	FI802467	c0216b42-a436-5cc8-b209-b4b6a75947d6	BAM	6b88f5f3a015c5e783c2869217a3336f.ls2635_C4527ACXX_2_1nf.ua.bam	4747133731	6b88f5f3a015c5e783c2869217a3336f		DO229117	PRAD-FR	
collaboratory	FI802468	140cec4f-e2f6-55de-93ad-410942bd21c5	BAM	b827707f4ea712b55487d713215a8907.ls48_D1112ACXX_6_3.ua.bam	6417380947	b827707f4ea712b55487d713215a8907		DO229073	PRAD-FR	
collaboratory	FI802402	ba8d7279-26e5-5080-8fc3-6ac46c9ea78a	BAM	b61c49dc5c6158f63cd8190aced6a991.ls202_D1135ACXX_3_21.ua.bam	6410328027	b61c49dc5c6158f63cd8190aced6a991		DO229070	PRAD-FR	
collaboratory	FI802410	85a43fc5-cdce-5a4a-be10-50c13c0f8ce6	BAM	31fb9a81ac4ae7eb496297e600c32801.ls2444_C4HMCACXX_7_10nf.ua.bam	2856906037	31fb9a81ac4ae7eb496297e600c32801		DO229113	PRAD-FR	
collaboratory	FI802423	55364f24-d003-546f-8ae3-b08aca8811b0	BAM	6de986c70fe130c523c6017094fd4b58.ls2575_C48WNACXX_8_5nf.ua.bam	3750136469	6de986c70fe130c523c6017094fd4b58		DO229073	PRAD-FR	
collaboratory	FI802359	cb87961d-10ff-5180-b7b0-141686a71bba	BAM	331d16f0006807e695789ed4edac46a6.ls2692_C4A7JACXX_6_1nf.ua.bam	2285664967	331d16f0006807e695789ed4edac46a6		DO229117	PRAD-FR	
collaboratory	FI802383	d003f14b-7322-557d-8588-e8864212ab60	BAM	8d87d1359f4a8c05c523de964bcf88c8.ls281_C19N1ACXX_8_14nf.ua.bam	8226691788	8d87d1359f4a8c05c523de964bcf88c8		DO229074	PRAD-FR	
collaboratory	FI802384	9dbdc2db-a955-5ecd-9961-51583ea317a7	BAM	5ff86778932f4bd39e7a3d9b73b6dff6.ls329_C16NDACXX_8_3nf.ua.bam	1075250298	5ff86778932f4bd39e7a3d9b73b6dff6		DO229066	PRAD-FR	
collaboratory	FI802309	ebccfb09-4cde-5c3f-9362-e9b8efca43db	BAM	ee06adfaa1f48f8524087efb1fd2de8b.ls439_D1UABACXX_7_18nf.ua.bam	6108659721	ee06adfaa1f48f8524087efb1fd2de8b		DO229081	PRAD-FR	
collaboratory	FI802305	780d47cf-e3ae-545b-b95b-6c57c27a6f61	BAM	d0d88fcbe4b572ec8de99468d42c92d9.ls390_D1HMEACXX_3_3nf.ua.bam	6544815289	d0d88fcbe4b572ec8de99468d42c92d9		DO229066	PRAD-FR	
collaboratory	FI802318	07c0b684-28dc-549d-a95c-61dc2308fad9	BAM	bb2a5871b4daafdaad77b51bade2bd56.ls2706_C491JACXX_4_5nf.ua.bam	2544455567	bb2a5871b4daafdaad77b51bade2bd56		DO229073	PRAD-FR	
collaboratory	FI802324	af5ff611-3796-5b4d-87f6-23a9d9681ead	BAM	c1238368973e747b553ce34eb63a2b31.ls702_D1WUUACXX_3_4.ua.bam	7866222371	c1238368973e747b553ce34eb63a2b31		DO229068	PRAD-FR	
collaboratory	FI802325	c8b3df97-c6e8-59ef-b8eb-de272338716e	BAM	25b3ce07272ccf06714d9d315816d41d.ls417_C1VAGACXX_6_15nf.ua.bam	4307283126	25b3ce07272ccf06714d9d315816d41d		DO229080	PRAD-FR	
collaboratory	FI802334	cc41c805-9daa-530a-a39f-7e2d84bdea10	BAM	e213c95a861f5548fe633b4faa887300.ls216_D1135ACXX_6_2.ua.bam	10161318443	e213c95a861f5548fe633b4faa887300		DO229064	PRAD-FR	
collaboratory	FI802336	3d02e957-8de7-505b-a009-ae7c40ab0851	BAM	60a26de9024a2737aa0263286b107a4d.ls83_D1117ACXX_7_4.ua.bam	6149415386	60a26de9024a2737aa0263286b107a4d		DO229076	PRAD-FR	
collaboratory	FI802229	78f9bbb9-8c09-5191-be65-f19e0ab8cda1	BAM	948b3f0fc75e99f753c10a109203d735.ls2455_C48W9ACXX_6_11nf.ua.bam	5148698279	948b3f0fc75e99f753c10a109203d735		DO229117	PRAD-FR	
collaboratory	FI802242	07c31472-9e0a-5b31-bb78-e5c9bf4b0193	BAM	f85d1bcb53142b3d82830bd2234278a6.ls2559_C44JJACXX_8_3nf.ua.bam	3304526307	f85d1bcb53142b3d82830bd2234278a6		DO229064	PRAD-FR	
collaboratory	FI802211	01d75023-26cd-5f2d-bcbb-6ee06447af03	BAM	6d6875f757aafc6233c61ac6af5edf3e.ls213_D1135ACXX_6_1.ua.bam	8295062788	6d6875f757aafc6233c61ac6af5edf3e		DO229064	PRAD-FR	
collaboratory	FI802107	838f4d72-c2c3-56a4-93df-9c88b88d6fb3	BAM	8ed6d7ac47b67889f7baed9e5a7c8a96.ls1602_C2LR4ACXX_5_10nf.ua.bam	4593833504	8ed6d7ac47b67889f7baed9e5a7c8a96		DO229082	PRAD-FR	
collaboratory	FI802109	7005dae8-6777-5e7f-8903-9d1919e74bec	BAM	cd312e5efaa9eb2514d294d7b864abab.ls1614_C2NCBACXX_4_9nf.ua.bam	4248547139	cd312e5efaa9eb2514d294d7b864abab		DO229078	PRAD-FR	
collaboratory	FI802115	181f1c5e-cd72-5f8e-ade5-2793ea2508c8	BAM	f518e73f8a0e1a9f89198eb2648a9714.ls760_D1YTDACXX_1_6.ua.bam	6902306558	f518e73f8a0e1a9f89198eb2648a9714		DO229070	PRAD-FR	
collaboratory	FI802146	a62f1dbd-1175-5e83-823f-1731fbd2f75f	BAM	b14a2cbbd504a7244a35b13cddde838a.ls1757_C2R3RACXX_6_7nf.ua.bam	4344742158	b14a2cbbd504a7244a35b13cddde838a		DO229082	PRAD-FR	
collaboratory	FI802091	ec962e5f-8648-5791-b7e2-8594f801155e	BAM	637ae5d224f10b1f6be3fa0ce393a1aa.ls679_C22YTACXX_8_4nf.ua.bam	7600724413	637ae5d224f10b1f6be3fa0ce393a1aa		DO229066	PRAD-FR	
collaboratory	FI802039	bf992ead-0072-5ebb-a551-822048b613a9	BAM	98d430a4cb482afc755fbf312c7df96f.ls106_D112KACXX_7_25.ua.bam	5702764963	98d430a4cb482afc755fbf312c7df96f		DO229071	PRAD-FR	
collaboratory	FI802061	a16c14c9-c874-5f00-a54e-2c1953bd1ea2	BAM	c424321e4dc4a28da4fa4d8447a8f52f.ls2583_C4527ACXX_3_7nf.ua.bam	3159084768	c424321e4dc4a28da4fa4d8447a8f52f		DO229113	PRAD-FR	
collaboratory	FI801991	12ba78bc-7215-57ae-8508-860a99c4ef45	BAM	44e2928d19821ef26ed17a5abaa5f96b.ls473_D1U8FACXX_7_11nf.ua.bam	5904177976	44e2928d19821ef26ed17a5abaa5f96b		DO229081	PRAD-FR	
collaboratory	FI801955	fd3b2530-8f72-57e6-b24c-fef7bf9f3de8	BAM	9d9e0f555a4daca73b75c3edb7fb050a.ls323_D1HMEACXX_8_16nf.ua.bam	8579766835	9d9e0f555a4daca73b75c3edb7fb050a		DO229075	PRAD-FR	
collaboratory	FI801961	9c6c530f-125d-5c5c-b65b-3dcc0f08be8e	BAM	b919b51bffe62714d85e03217241d145.ls1751_C2R3RACXX_3_4nf.ua.bam	4302801362	b919b51bffe62714d85e03217241d145		DO229079	PRAD-FR	
collaboratory	FI801918	fdda1bfb-7fb0-535a-ab0d-93a011e72b52	BAM	76169dd9be056800a0f526a31a59713b.ls787_D24KKACXX_6_19.ua.bam	11018595072	76169dd9be056800a0f526a31a59713b		DO229068	PRAD-FR	
collaboratory	FI801862	84f2bba0-8195-5bff-9458-651a33721c7c	BAM	ce97d7a8c19080c654fe8865c3428f77.ls346_C1797ACXX_3_6nf.ua.bam	12156108934	ce97d7a8c19080c654fe8865c3428f77		DO229074	PRAD-FR	
collaboratory	FI801887	f77f3ab8-9663-57d1-a164-b4e9f13c6e88	BAM	d631655ebad6e8a4e70ff7468e515657.ls2489_C48L0ACXX_1_3nf.ua.bam	6367441005	d631655ebad6e8a4e70ff7468e515657		DO229064	PRAD-FR	
collaboratory	FI801892	8b7e3ae7-8526-518a-a7c6-46c5e779a7b2	BAM	67463bde0e08e46fda68248e2b9a1779.ls51_D1112ACXX_7_2.ua.bam	7581918156	67463bde0e08e46fda68248e2b9a1779		DO229073	PRAD-FR	
collaboratory	FI801820	f18765d1-0014-5066-9f73-fa8c52ec449e	BAM	3e9ef4ac321e767d51e93eba4fc3b2e9.ls464_C1VAGACXX_8_14nf.ua.bam	14683156671	3e9ef4ac321e767d51e93eba4fc3b2e9		DO229112	PRAD-FR	
collaboratory	FI801835	6c572cae-a468-570f-a586-c4f414c018ab	BAM	be5974036fa139fed461783607830f9c.ls740_D1YKDACXX_4_4nf.ua.bam	6415052094	be5974036fa139fed461783607830f9c		DO229066	PRAD-FR	
collaboratory	FI801801	e8e1f402-cc45-5ee7-9d9e-30311e837969	BAM	b8c7a7142ee32d1bb7f6992fe44fad68.ls90_D112KACXX_3_25.ua.bam	5920078252	b8c7a7142ee32d1bb7f6992fe44fad68		DO229071	PRAD-FR	
collaboratory	FI801807	5e5e56e7-cd73-5469-8ae9-337ca883fe05	BAM	eb4ad022f855f565847a413013650f79.ls652_C22YTACXX_2_10nf.ua.bam	9799495672	eb4ad022f855f565847a413013650f79		DO229065	PRAD-FR	
collaboratory	FI801785	fdcfb320-a6f7-50e6-9169-faf298e67702	BAM	5ef735cf3a01cc31892c90bdd1500f0c.ls731_D1YKDACXX_2_12nf.ua.bam	10388361812	5ef735cf3a01cc31892c90bdd1500f0c		DO229066	PRAD-FR	
collaboratory	FI801782	7235fd8b-0344-56bd-ba07-fe3fd4aeeaf3	BAM	7d7b31493bfbf8dfe36e909db77e016e.ls361_C19N2ACXX_2_1nf.ua.bam	6390262125	7d7b31493bfbf8dfe36e909db77e016e		DO229065	PRAD-FR	
collaboratory	FI801749	7083075a-4c28-5052-831e-ed544340aff9	BAM	020bf1a5dee32febe2d57aeab328b93c.ls2621_C4HMCACXX_7_2nf.ua.bam	2499955242	020bf1a5dee32febe2d57aeab328b93c		DO229073	PRAD-FR	
collaboratory	FI801769	d86f1dd5-2a6c-54b9-b72e-0faf00a5abf7	BAM	4283ed38fafc5213d996b9b2dde606b0.ls2463_C48UKACXX_8_4nf.ua.bam	9607494196	4283ed38fafc5213d996b9b2dde606b0		DO229072	PRAD-FR	
collaboratory	FI801668	127e2012-2b81-5190-887b-9e6ba8bf4fb2	BAM	6120b3597153bca4ccee2e8b67639d86.ls186_D1134ACXX_3_14.ua.bam	5352815880	6120b3597153bca4ccee2e8b67639d86		DO229076	PRAD-FR	
collaboratory	FI801684	3bb88975-acf9-5993-a2ea-d4e0349c66a0	BAM	789897f7bd55461611126962b9bc719e.ls1719_C2LR4ACXX_6_1nf.ua.bam	6664058153	789897f7bd55461611126962b9bc719e		DO229114	PRAD-FR	
collaboratory	FI801688	5438680b-a8d0-5102-a8c0-9736d914ca9a	BAM	060975882f42480d993956c7396f9adc.ls1561_C2K6EACXX_3_19nf.ua.bam	16534602072	060975882f42480d993956c7396f9adc		DO229119	PRAD-FR	
collaboratory	FI803024	57b84644-a927-5310-99c1-7e6835171e58	BAM	29aabe71923f1f2be6571ac68d2a1995.ls2638_C4E15ACXX_8_8nf.ua.bam	7668560538	29aabe71923f1f2be6571ac68d2a1995		DO229064	PRAD-FR	
collaboratory	FI803030	edcaa4a0-4ff4-5302-bd2f-e53262e8c5c1	BAM	0454603dc1f47ec79493ff938cd5c284.ls658_C22YTACXX_3_12nf.ua.bam	9711027265	0454603dc1f47ec79493ff938cd5c284		DO229066	PRAD-FR	
collaboratory	FI803034	5ea09570-4322-5c19-9ff8-6c92ceafee03	BAM	fee9df431c5ff7dfffbb9cd3709eafd6.ls2691_C4U02ACXX_3_9nf.ua.bam	6644888937	fee9df431c5ff7dfffbb9cd3709eafd6		DO229072	PRAD-FR	
collaboratory	FI802867	ea678038-8351-5282-a117-9ebe491be206	BAM	20fe6d50a64b0eebbe4e68096d7b1421.ls319_D1HMEACXX_6_14nf.ua.bam	8315271731	20fe6d50a64b0eebbe4e68096d7b1421		DO229074	PRAD-FR	
